,jyoCd,Kyori,TrackCD,LR,taikei_0,taikei_1,taikei_2,taikei_3,taikei_4,taikei_5,taikei_10,taikei_11,taikei_12,taikei_13,taikei_14,taikei_15
389,07,3330,3,9,2,3,3,2,1,1,3,2,3,3,2,2
390,07,3330,3,9,2,2,2,2,2,3,2,1,2,1,2,2
391,07,3330,3,9,2,2,2,2,2,1,2,1,3,3,3,2
392,07,3330,3,9,2,2,2,2,2,1,1,1,2,2,2,2
393,07,2000,1,2,3,2,3,2,2,2,2,1,2,1,2,2
394,07,2000,1,2,2,3,2,3,2,2,3,2,2,2,2,2
395,07,2000,1,2,2,3,3,2,2,2,3,3,2,2,2,2
396,07,2000,1,2,3,3,3,2,2,2,3,2,2,2,1,1
397,07,2000,1,2,2,3,3,3,2,2,3,2,2,1,3,3
398,07,2000,1,2,2,2,2,2,2,1,3,2,3,2,2,3
399,07,2000,1,2,2,2,2,2,2,1,3,2,3,3,2,3
400,07,2000,1,2,3,3,3,2,2,2,3,2,3,3,2,2
401,07,2000,1,2,2,2,2,2,2,2,2,1,3,3,1,1
402,07,2000,1,2,2,3,2,3,2,1,3,2,1,2,2,2
403,07,2000,1,2,2,3,2,3,2,1,3,3,2,1,2,3
404,07,2000,1,2,2,3,2,2,2,2,3,2,1,2,2,2
405,07,2000,1,2,2,2,2,3,2,2,3,2,2,1,2,2
406,07,2000,1,2,2,2,2,2,2,1,2,2,2,1,2,2
407,07,2000,1,2,2,3,2,3,2,2,3,2,2,1,2,3
408,07,1200,2,2,2,2,2,2,2,2,1,1,2,1,3,2
409,07,1200,2,2,3,3,3,2,2,1,3,2,2,1,2,2
410,07,1200,2,2,2,3,2,2,2,1,2,1,0,0,1,1
411,07,1200,2,2,2,2,2,2,2,1,3,2,3,3,3,3
412,07,1200,2,2,2,2,2,3,2,2,1,1,0,0,3,3
413,07,1200,2,2,2,3,3,3,3,2,2,2,3,3,1,1
414,07,1200,2,2,3,2,1,2,2,2,2,1,3,3,2,2
415,07,1200,2,2,3,2,2,2,2,2,2,2,2,3,2,3
416,07,1200,2,2,2,3,3,2,2,1,3,3,3,3,3,3
417,07,1200,2,2,3,2,3,2,2,2,2,2,3,3,2,2
418,07,1200,2,2,3,3,2,2,2,1,2,2,2,2,3,3
419,08,1800,1,1,3,3,3,2,2,2,3,3,3,3,2,2
420,08,1800,1,1,2,2,2,2,2,1,2,1,2,2,2,3
421,08,1800,1,1,2,3,3,3,3,2,3,2,2,2,2,2
422,08,1800,1,1,2,2,2,2,2,1,2,1,2,2,2,2
423,08,1800,1,1,2,2,2,2,2,2,3,2,2,2,2,3
424,08,1800,1,1,3,3,3,3,2,2,3,3,2,1,3,3
425,08,1800,1,1,2,3,3,3,2,2,3,2,0,0,2,3
426,08,1800,1,1,2,2,2,2,2,2,3,2,2,1,2,2
427,08,1800,1,1,2,2,2,2,2,2,2,1,2,2,3,3
428,08,1800,1,1,3,3,3,2,2,2,3,3,3,3,1,1
429,08,1800,1,1,2,3,2,2,2,1,3,3,2,1,2,2
430,08,1800,1,1,2,2,2,2,2,1,3,3,3,3,2,2
431,08,1800,1,1,3,3,3,2,2,3,3,3,2,2,1,2
432,08,1600,1,1,2,3,2,2,2,2,2,2,2,1,2,2
433,08,1600,1,1,2,2,2,2,2,2,3,2,2,3,2,2
434,08,1600,1,1,2,2,2,2,2,1,1,1,2,2,1,1
435,08,1600,1,1,3,3,3,2,2,2,2,1,3,2,2,2
436,08,1600,1,1,2,3,2,2,2,1,2,2,3,3,2,2
437,08,1600,1,1,2,2,2,3,2,2,2,1,2,1,2,2
438,08,1600,1,1,3,3,3,2,2,1,2,2,2,3,2,2
439,08,1600,1,1,2,3,2,2,2,2,3,2,3,3,2,3
440,08,1600,1,1,2,2,2,2,2,1,3,2,2,2,2,2
441,08,1600,1,1,3,3,3,2,2,2,2,2,2,2,3,3
442,08,1600,1,1,3,3,3,3,2,1,3,2,2,2,2,2
443,08,1600,1,1,2,2,2,2,2,1,1,1,3,3,2,2
444,08,1600,1,1,2,3,2,2,2,1,2,1,1,1,2,3
445,08,1600,1,1,2,3,3,2,2,2,2,1,2,1,2,2
446,08,1400,2,1,2,2,2,2,2,2,2,2,2,2,2,3
447,08,1400,2,1,2,2,2,2,2,1,2,1,2,2,1,2
448,08,1400,2,1,2,3,2,2,2,2,2,2,1,1,1,1
449,08,1400,2,1,2,2,2,2,2,2,3,2,2,2,2,3
450,08,1400,2,1,2,2,2,2,2,1,2,1,2,1,2,2
451,08,1400,2,1,2,3,2,2,2,1,2,2,2,3,1,1
452,08,1400,2,1,3,2,3,2,2,2,2,2,3,3,2,2
453,08,1400,2,1,2,2,2,2,2,1,2,2,2,1,3,3
454,08,1400,2,1,2,2,2,2,2,1,2,2,2,1,2,2
455,08,1400,2,1,2,3,2,2,2,2,3,3,3,3,2,2
456,08,1400,2,1,2,2,2,2,2,1,1,1,2,2,1,1
457,08,1400,2,1,2,2,2,2,2,1,2,1,3,3,3,3
458,08,1400,2,1,2,2,2,2,2,1,2,1,1,2,1,1
459,08,1400,2,1,2,3,2,2,2,1,2,2,2,2,2,2
460,08,1400,2,1,2,2,2,2,2,1,2,1,2,1,2,2
461,08,1400,2,1,2,3,2,2,2,1,3,2,3,3,2,3
462,06,1800,2,1,3,2,2,2,2,1,1,1,0,0,3,3
463,06,1800,2,1,3,3,3,2,2,2,3,2,1,1,2,2
464,06,1800,2,1,2,2,2,2,2,1,2,2,0,0,2,2
465,06,1800,2,1,2,2,1,3,2,1,2,1,0,0,2,3
466,06,1800,2,1,2,2,2,3,2,2,2,2,2,1,1,2
467,06,1800,2,1,2,2,2,2,2,2,2,1,3,3,2,2
468,06,1800,2,1,2,2,2,2,2,2,2,1,0,0,2,3
469,06,1800,2,1,3,3,3,2,2,1,2,2,3,3,3,3
470,06,1800,2,1,2,3,2,3,2,2,2,2,2,3,3,3
471,06,1800,2,1,2,1,1,3,2,2,2,1,3,3,2,3
472,06,1800,2,1,2,3,3,3,2,2,2,2,2,1,3,3
473,06,1800,2,1,2,3,2,3,2,1,1,1,2,1,2,2
474,06,1800,2,1,2,3,3,3,3,3,3,3,3,3,2,3
475,06,1800,2,1,2,2,2,3,2,2,2,1,0,0,3,3
476,06,1200,2,1,2,2,2,2,2,2,2,2,3,3,2,2
477,06,1200,2,1,3,2,1,2,2,1,2,1,2,3,2,2
478,06,1200,2,1,2,2,2,2,2,1,1,1,1,1,2,3
479,06,1200,2,1,2,2,2,2,2,1,1,1,2,2,2,2
480,06,1200,2,1,2,2,2,2,2,2,2,2,1,1,2,2
481,06,1200,2,1,2,3,2,2,2,1,2,2,3,3,2,3
482,06,1200,2,1,2,3,3,2,2,2,2,2,2,2,2,2
483,06,1200,2,1,2,2,2,2,2,2,1,1,3,3,2,2
484,06,1200,2,1,3,3,3,2,2,2,2,2,1,1,2,2
485,06,1200,2,1,2,2,1,2,2,2,2,1,3,3,3,3
486,06,1200,2,1,2,3,2,2,2,1,2,1,2,2,3,3
487,06,1200,2,1,2,2,2,2,2,1,2,1,3,3,2,2
488,06,1600,1,1,2,3,2,3,2,2,3,2,2,1,2,2
489,06,1600,1,1,2,2,2,2,2,1,1,1,2,1,2,3
490,06,1600,1,1,2,3,2,2,2,2,3,2,3,3,2,3
491,06,1600,1,1,2,3,3,3,2,2,3,2,0,0,3,3
492,06,1600,1,1,2,3,2,2,2,1,2,1,3,3,1,1
493,06,1600,1,1,2,2,2,2,2,1,2,1,2,2,2,2
494,06,1600,1,1,2,2,2,2,2,2,2,1,2,2,1,1
495,06,1600,1,1,3,3,3,2,2,2,2,2,3,2,2,2
496,06,1600,1,1,2,3,2,2,2,2,2,1,2,2,2,3
497,06,1600,1,1,2,2,2,3,2,2,2,2,2,2,2,2
498,06,1600,1,1,2,2,2,2,2,2,2,2,0,0,3,3
499,06,1600,1,1,2,3,2,2,2,2,3,2,1,2,3,3
500,06,1600,1,1,2,2,2,2,2,2,2,1,2,1,2,3
501,06,1600,1,1,1,1,1,2,2,1,1,1,2,1,3,3
502,06,1600,1,1,2,2,2,2,2,1,2,1,2,1,3,3
503,06,1600,1,1,2,3,2,1,1,1,3,2,1,2,2,2
504,06,2000,1,1,2,2,2,3,2,2,1,1,0,0,2,2
505,06,2000,1,1,2,2,2,2,2,1,1,1,2,2,3,3
506,06,2000,1,1,2,3,3,3,3,2,3,3,3,3,1,1
507,06,2000,1,1,2,3,2,2,2,1,3,2,3,3,1,1
508,06,2000,1,1,2,2,2,3,2,1,2,1,0,0,2,3
509,06,2000,1,1,0,2,2,2,1,1,2,1,0,0,3,3
510,06,2000,1,1,2,2,2,2,2,1,1,1,0,0,3,3
511,06,2000,1,1,2,3,2,3,2,2,2,2,0,0,1,2
512,06,2000,1,1,3,3,3,3,3,3,2,2,3,3,2,2
513,06,2000,1,1,0,2,2,3,2,1,2,1,0,2,2,3
514,06,2200,1,1,2,2,2,3,2,2,2,1,2,1,2,2
515,06,2200,1,1,2,2,2,2,2,2,2,1,2,1,1,1
516,06,2200,1,1,2,3,2,3,2,2,3,2,2,3,2,3
517,06,2200,1,1,2,2,2,2,2,2,2,1,0,0,2,2
518,06,2200,1,1,2,3,3,3,2,2,3,2,2,1,3,3
519,06,2200,1,1,0,3,2,3,2,2,3,2,2,2,3,3
520,06,2200,1,1,2,3,2,3,2,2,2,2,2,2,1,1
521,06,2200,1,1,2,2,2,3,2,2,2,1,0,0,2,3
522,06,2200,1,1,2,2,2,2,2,1,2,1,3,3,3,3
523,06,2200,1,1,2,2,2,2,2,2,2,1,0,0,2,3
524,06,2200,1,1,3,3,3,2,2,2,3,2,3,3,2,2
525,06,2200,1,1,0,2,2,3,2,1,2,1,2,2,1,2
526,06,2200,1,1,2,3,2,3,2,2,2,2,2,2,3,3
527,06,2200,1,1,2,2,2,2,2,1,2,2,0,0,3,3
528,06,2200,1,1,2,2,2,2,2,1,2,1,2,1,2,3
529,07,1400,1,2,2,3,2,3,2,1,3,2,3,3,2,3
530,07,1400,1,2,3,3,3,2,2,2,3,3,3,3,3,3
531,07,1400,1,2,2,2,2,2,2,2,3,2,2,2,2,2
532,07,1400,1,2,3,3,3,3,2,2,3,2,2,2,2,2
533,07,1400,1,2,2,2,2,2,2,1,2,2,2,2,3,3
534,07,1400,1,2,3,3,3,2,2,1,3,2,2,2,2,3
535,07,1400,1,2,3,3,2,2,2,2,2,1,2,2,3,3
536,07,1400,1,2,2,3,2,3,2,1,3,3,3,3,3,3
537,07,1400,1,2,2,3,3,3,2,2,3,3,3,3,3,3
538,07,1400,1,2,2,2,2,2,2,1,3,2,2,2,2,2
539,07,1400,1,2,2,3,2,3,2,2,2,1,3,3,3,3
540,07,1400,1,2,2,3,3,3,3,2,3,3,2,1,3,3
541,08,1800,2,1,2,2,2,2,2,1,2,2,3,3,3,3
542,08,1800,2,1,2,2,2,2,2,1,2,1,2,2,2,2
543,08,1800,2,1,2,2,2,2,2,1,2,1,1,1,3,3
544,08,1800,2,1,2,2,2,3,2,2,2,2,2,1,2,2
545,08,1800,2,1,2,2,2,2,2,2,1,1,3,2,2,2
546,08,1800,2,1,3,3,3,2,2,1,3,2,2,2,2,2
547,08,1800,2,1,2,3,2,2,2,1,2,2,2,2,2,2
548,08,1800,2,1,2,2,1,2,2,1,2,1,2,1,2,2
549,08,1800,2,1,2,2,2,2,2,1,2,2,2,2,2,2
550,08,1800,2,1,2,2,2,2,2,1,2,1,2,2,1,2
551,08,1800,2,1,2,2,2,2,2,1,2,1,2,2,2,3
552,08,1800,2,1,2,2,2,2,2,2,2,1,2,2,3,2
553,08,1800,2,1,2,2,2,2,2,2,2,1,3,3,2,3
554,08,1800,2,1,3,2,3,2,2,1,1,1,2,2,1,2
555,08,1800,2,1,2,2,2,2,2,2,3,2,3,3,1,1
556,08,1800,2,1,2,2,2,2,2,2,2,2,3,3,2,2
557,08,1800,2,1,2,3,2,2,2,1,3,3,2,2,1,1
558,08,1800,2,1,3,2,3,2,2,1,2,2,1,1,1,1
559,08,1800,2,1,2,3,2,2,2,1,2,1,2,2,1,1
560,08,1800,2,1,2,3,2,2,2,1,2,1,3,3,2,3
561,08,1800,2,1,2,3,2,3,2,2,3,2,3,2,2,2
562,08,1800,2,1,2,2,2,2,2,2,2,1,2,1,1,1
563,08,1800,2,1,2,2,2,2,2,1,2,1,3,3,2,2
564,08,1800,2,1,2,2,2,3,2,2,2,1,2,2,1,1
565,08,1800,2,1,2,2,2,2,2,2,2,1,2,1,2,2
566,08,1400,1,1,2,2,2,2,2,1,3,2,2,2,2,2
567,08,1400,1,1,2,2,2,2,2,2,2,2,0,0,2,2
568,08,1400,1,1,2,2,2,2,2,2,3,2,2,2,3,3
569,08,1400,1,1,2,2,2,2,2,2,2,1,2,2,2,2
570,08,1400,1,1,3,2,3,2,2,1,0,0,0,0,2,2
571,08,1400,1,1,0,3,3,3,2,2,3,2,2,2,2,2
572,08,1400,1,1,2,2,2,2,2,2,2,2,2,2,2,2
573,08,1400,1,1,3,3,2,2,2,2,3,3,3,3,3,3
574,08,1400,1,1,3,3,3,3,2,1,2,1,2,2,2,2
575,08,2400,1,1,2,3,3,3,2,2,2,2,2,2,2,2
576,08,2400,1,1,2,2,2,2,2,2,2,1,1,1,2,2
577,08,2400,1,1,2,2,2,2,2,2,1,1,0,0,1,2
578,08,2400,1,1,2,2,2,2,2,1,2,1,2,1,2,3
579,08,2400,1,1,2,2,2,2,2,1,1,1,2,2,2,2
580,08,2400,1,1,2,2,2,2,2,1,1,1,3,2,3,3
581,08,2400,1,1,2,3,3,3,2,1,3,3,3,3,2,3
582,08,2400,1,1,2,2,2,2,2,1,1,1,2,2,3,3
583,08,2400,1,1,2,2,2,3,2,1,2,2,2,2,2,2
584,08,2400,1,1,2,2,2,2,2,1,2,2,3,3,1,2
585,08,2400,1,1,2,3,3,3,2,2,3,3,2,1,3,3
586,08,2400,1,1,2,2,2,2,2,2,1,1,2,2,2,2
587,08,2400,1,1,2,3,2,2,2,2,2,2,2,2,2,2
588,08,2400,1,1,2,2,2,2,2,1,1,1,1,1,2,2
589,08,2000,1,1,2,2,2,3,2,1,2,2,2,2,1,1
590,08,2000,1,1,2,2,2,2,2,2,1,1,3,3,1,1
591,08,2000,1,1,2,2,2,2,2,1,2,1,2,2,3,3
592,08,2000,1,1,2,2,2,3,2,2,2,1,2,2,2,3
593,08,2000,1,1,2,3,2,3,2,1,3,2,1,1,2,1
594,08,2000,1,1,2,2,2,2,2,2,2,1,3,3,1,2
595,08,2000,1,1,2,2,2,2,2,1,2,1,2,2,3,3
596,08,2000,1,1,3,2,3,2,2,1,2,2,2,1,2,2
597,08,2000,1,1,2,3,3,3,2,1,3,2,2,2,3,3
598,06,1200,2,1,2,3,3,3,2,2,3,2,3,3,3,3
599,06,1200,2,1,2,3,2,2,2,2,2,2,2,1,3,3
600,06,1200,2,1,1,1,1,2,2,1,1,1,2,1,2,2
601,06,1200,2,1,2,3,3,3,2,2,2,1,0,0,1,1
602,06,1200,2,1,2,2,2,2,2,2,2,2,3,3,2,2
603,06,1200,2,1,2,3,2,2,2,2,3,2,2,1,2,2
604,06,1200,2,1,2,3,2,2,2,2,2,2,3,3,2,2
605,06,1200,2,1,2,3,2,2,2,1,2,2,0,0,3,3
606,06,1200,2,1,2,3,2,2,2,1,2,2,2,2,2,2
607,06,1200,2,1,2,3,3,2,2,2,3,2,2,1,2,2
608,06,1200,2,1,2,3,2,2,2,2,3,2,0,0,3,3
609,06,1200,2,1,2,3,3,2,2,1,2,2,2,2,2,2
610,06,1200,2,1,2,3,3,3,2,2,2,2,3,3,2,2
611,06,1800,2,1,2,2,2,3,2,1,2,1,0,0,3,3
612,06,1800,2,1,2,2,2,3,2,2,2,1,2,1,3,3
613,06,1800,2,1,2,3,2,2,2,1,2,2,3,3,2,2
614,06,1800,2,1,2,2,2,3,2,1,2,1,0,0,2,3
615,06,1800,2,1,2,3,3,2,2,1,2,2,3,0,3,3
616,06,1800,2,1,2,3,2,2,2,1,2,1,2,2,2,3
617,06,1800,2,1,2,3,3,2,2,2,2,1,2,1,1,2
618,06,1800,2,1,2,2,2,3,2,2,2,1,0,0,3,3
619,06,1800,2,1,2,2,2,2,2,2,2,1,2,1,2,2
620,06,1800,2,1,2,2,2,2,2,1,2,2,3,3,3,3
621,06,1800,2,1,0,2,2,2,2,1,2,1,2,2,1,2
622,06,1800,2,1,2,3,3,2,2,2,3,2,2,2,2,2
623,06,1800,2,1,2,3,3,2,2,1,3,2,3,3,3,3
624,06,1800,2,1,2,3,2,2,2,1,3,2,2,1,2,2
625,06,1200,1,1,2,3,2,3,2,2,3,2,2,2,2,2
626,06,1200,1,1,2,2,2,2,2,1,1,1,3,3,2,3
627,06,1200,1,1,3,3,3,2,2,1,2,2,2,2,2,2
628,06,1200,1,1,2,3,3,3,2,3,3,2,3,2,2,3
629,06,1200,1,1,2,3,2,2,2,2,2,2,1,1,2,2
630,06,1200,1,1,3,3,3,2,2,2,3,2,1,1,2,3
631,06,1200,1,1,3,3,3,2,2,1,3,2,2,2,3,3
632,06,1200,1,1,3,2,2,2,1,1,2,1,2,1,3,3
633,06,1200,1,1,2,3,3,2,2,1,2,1,2,3,3,3
634,06,1200,1,1,3,3,3,3,2,1,3,2,1,2,2,2
635,07,3330,3,9,2,3,2,2,2,1,2,2,1,1,1,1
636,07,3330,3,9,2,3,2,2,2,1,3,2,1,1,2,2
637,07,3330,3,9,3,3,3,2,2,2,3,2,3,3,2,2
638,07,3330,3,9,2,2,2,3,2,2,2,1,2,2,3,3
639,07,3330,3,9,2,3,2,2,2,1,3,2,3,3,2,2
640,07,3330,3,9,3,3,3,2,2,2,3,2,3,3,3,3
641,07,3330,3,9,2,3,2,2,2,1,2,2,2,2,3,3
642,07,3330,3,9,2,2,2,2,2,2,2,1,0,0,3,3
643,07,3330,3,9,2,2,2,2,2,1,2,2,2,2,2,2
644,07,1900,2,2,2,2,2,2,2,2,2,1,2,3,1,1
645,07,1900,2,2,2,3,2,2,2,1,1,1,2,1,3,3
646,07,1900,2,2,2,3,2,2,2,2,2,2,3,3,2,2
647,07,1900,2,2,2,3,2,2,2,1,3,2,2,2,2,2
648,07,1900,2,2,2,2,2,2,2,1,2,1,1,1,2,2
649,07,1900,2,2,2,2,2,2,2,1,2,1,2,1,2,2
650,07,1900,2,2,2,2,2,2,2,1,2,1,2,2,1,1
651,07,1900,2,2,2,2,2,2,2,2,2,1,0,0,2,3
652,07,1900,2,2,2,3,3,3,2,1,2,2,3,3,3,3
653,07,1900,2,2,2,2,2,3,2,2,2,1,0,0,2,2
654,07,1900,2,2,1,1,1,2,2,2,1,1,3,3,3,3
655,07,1900,2,2,2,3,3,3,2,2,3,3,0,0,2,2
656,07,1900,2,2,2,2,2,3,2,2,1,1,3,3,2,2
657,07,1900,2,2,2,3,2,3,2,2,2,1,2,2,2,2
658,08,1800,2,1,2,2,2,2,2,2,2,1,2,2,2,2
659,08,1800,2,1,2,2,2,2,2,1,2,1,2,1,3,3
660,08,1800,2,1,2,2,2,2,2,1,1,1,2,2,1,1
661,08,1800,2,1,3,3,3,2,2,2,2,2,3,3,2,3
662,08,1800,2,1,2,2,2,2,2,2,3,2,3,3,1,1
663,08,1800,2,1,2,2,2,2,2,1,2,1,2,2,2,2
664,08,1800,2,1,3,2,2,2,2,2,2,2,2,1,2,2
665,08,1800,2,1,2,2,2,2,2,2,1,1,3,2,0,0
666,08,1800,2,1,2,2,2,2,2,1,2,2,1,1,1,1
667,08,1800,2,1,2,2,2,3,2,1,2,2,2,2,2,2
668,08,1800,2,1,2,3,2,2,2,1,2,1,2,2,2,2
669,08,1800,2,1,2,2,2,2,2,1,2,1,2,1,1,1
670,08,1800,2,1,2,2,2,2,2,1,2,2,2,2,3,3
671,08,1800,2,1,2,2,2,2,2,1,2,1,1,1,2,2
672,08,1400,1,1,2,2,2,2,2,2,3,3,2,2,2,2
673,08,1400,1,1,3,3,3,2,2,2,3,2,3,3,2,2
674,08,1400,1,1,3,3,3,2,2,1,3,2,2,2,2,2
675,08,1400,1,1,2,2,2,2,2,2,2,2,2,2,1,1
676,08,1400,1,1,2,3,2,2,2,2,2,1,2,2,1,2
677,08,1400,1,1,2,3,3,2,2,2,3,2,3,3,3,3
678,08,1400,1,1,2,2,2,2,2,1,2,2,1,1,2,2
679,08,1400,1,1,2,2,2,3,2,2,3,3,2,2,3,3
680,08,1400,1,1,2,3,2,2,2,2,3,2,3,3,2,2
681,08,1400,1,1,3,3,3,2,2,1,2,2,3,2,1,1
682,08,1400,1,1,2,3,3,2,2,2,3,3,3,3,2,2
683,08,1400,1,1,3,3,3,2,2,2,3,2,3,3,2,2
684,08,1400,1,1,2,2,2,2,2,2,2,2,2,2,2,2
685,08,2000,1,1,2,2,2,2,2,1,2,2,2,2,2,2
686,08,2000,1,1,2,2,2,2,2,1,2,1,2,2,2,2
687,08,2000,1,1,2,2,2,2,2,2,2,2,2,2,2,2
688,08,2000,1,1,2,2,2,2,2,2,2,1,3,3,3,2
689,08,2000,1,1,2,2,2,2,2,2,1,1,2,2,2,2
690,08,1400,2,1,3,3,3,2,2,1,3,2,2,2,2,2
691,08,1400,2,1,2,3,2,2,2,1,2,1,0,0,2,2
692,08,1400,2,1,2,2,2,2,2,1,2,2,3,3,3,3
693,08,1400,2,1,2,3,2,2,2,2,3,2,2,1,2,2
694,08,1400,2,1,2,3,3,3,2,2,3,2,3,3,1,2
695,08,1400,2,1,3,3,3,2,2,2,3,2,2,1,3,3
696,08,1400,2,1,3,2,2,2,2,1,2,1,3,3,2,3
697,08,1400,2,1,2,2,2,2,2,2,2,1,2,2,2,2
698,08,1400,2,1,2,3,2,2,2,1,3,2,2,2,2,2
699,08,1400,2,1,3,3,3,2,2,1,3,2,2,2,3,3
700,08,1400,2,1,2,2,2,2,2,1,2,1,2,1,2,2
701,08,1400,2,1,2,3,2,2,2,2,2,2,1,2,2,2
702,08,1400,2,1,3,3,3,2,2,1,2,1,2,2,2,2
703,08,1400,2,1,2,3,2,2,2,1,3,2,3,3,2,2
704,08,1400,2,1,2,2,2,2,2,1,1,1,3,3,2,2
705,08,1400,2,1,3,2,3,2,2,1,2,2,1,1,2,2
706,06,1600,1,1,2,2,2,2,2,2,2,2,2,1,2,2
707,06,1600,1,1,2,3,3,3,2,2,3,2,0,0,2,3
708,06,1600,1,1,2,3,2,3,2,1,2,1,3,3,2,2
709,06,1600,1,1,2,3,3,2,2,1,2,2,3,3,2,3
710,06,1600,1,1,2,3,3,3,2,2,3,3,0,0,3,3
711,06,1600,1,1,2,3,3,3,2,1,3,2,0,0,2,2
712,06,1600,1,1,2,3,2,2,2,1,2,2,2,2,2,2
713,06,1600,1,1,2,3,3,2,2,1,2,2,0,0,2,2
714,06,1600,1,1,2,2,2,2,2,1,2,2,2,1,2,2
715,06,1600,1,1,2,3,3,3,2,2,2,2,2,2,3,3
716,06,1600,1,1,2,2,2,2,2,1,1,1,3,3,3,3
717,06,1800,2,1,2,3,3,3,2,1,2,2,2,1,3,3
718,06,1800,2,1,2,2,2,2,2,1,3,2,2,2,2,2
719,06,1800,2,1,2,2,2,2,2,2,2,1,2,1,1,1
720,06,1800,2,1,2,2,2,2,2,1,2,1,1,1,3,3
721,06,1800,2,1,2,3,2,3,2,1,3,3,3,3,3,3
722,06,1800,2,1,2,2,2,2,2,2,1,1,3,3,2,2
723,06,1800,2,1,2,2,2,2,2,1,2,1,2,2,2,2
724,06,1800,2,1,2,3,2,2,2,1,2,2,3,3,3,3
725,06,1800,2,1,2,2,2,2,2,1,2,1,2,2,2,2
726,06,1800,2,1,2,3,2,2,2,1,2,2,0,0,2,2
727,06,1800,2,1,2,3,3,2,2,2,2,2,0,0,3,3
728,06,1800,2,1,2,3,2,2,2,1,2,2,3,2,2,2
729,06,2200,1,1,2,2,2,2,2,2,2,1,2,1,1,1
730,06,2200,1,1,2,2,2,3,2,2,2,2,2,1,2,2
731,06,2200,1,1,2,3,3,3,2,2,2,1,3,3,1,2
732,06,2200,1,1,2,3,2,2,2,1,2,1,2,2,2,3
733,06,2200,1,1,2,3,2,3,2,2,2,1,2,1,2,2
734,06,2200,1,1,2,2,2,2,2,2,2,1,2,1,1,2
735,06,2200,1,1,2,3,2,2,2,2,3,2,2,2,2,3
736,06,2200,1,1,2,2,2,2,2,1,2,1,2,1,2,2
737,06,2200,1,1,2,3,2,2,2,2,2,2,2,1,3,3
738,06,2200,1,1,2,2,2,2,2,1,1,1,3,3,2,2
739,06,2200,1,1,2,3,3,3,2,2,2,2,2,1,3,3
740,06,2200,1,1,2,2,2,2,2,2,1,1,3,3,1,1
741,06,2200,1,1,2,2,2,2,2,2,2,1,1,1,2,2
742,06,2200,1,1,3,2,2,3,2,2,1,1,3,3,3,3
743,06,1800,1,1,2,3,3,3,2,2,3,2,3,3,2,2
744,06,1800,1,1,1,2,2,2,2,2,2,1,2,2,3,3
745,06,1800,1,1,2,3,3,3,2,3,3,2,0,0,2,3
746,06,1800,1,1,2,3,3,3,2,3,3,3,0,0,1,1
747,06,1800,1,1,2,3,2,3,3,2,3,3,3,3,3,3
748,06,1800,1,1,0,2,2,3,2,2,2,1,0,0,2,3
749,06,1800,1,1,2,3,3,2,2,1,3,2,2,1,3,3
750,06,1800,1,1,2,2,2,3,2,2,2,1,3,3,2,2
751,06,1800,1,1,2,3,3,3,2,2,2,2,3,3,3,3
752,06,1800,1,1,2,3,3,3,2,1,3,2,2,2,3,3
753,06,1800,1,1,2,3,2,3,2,3,3,2,2,2,3,3
754,06,1800,1,1,2,3,3,3,2,1,3,3,2,2,1,1
755,07,1800,2,2,2,3,3,3,2,2,3,2,2,2,2,2
756,07,1800,2,2,2,2,2,2,2,2,3,2,1,1,2,2
757,07,1800,2,2,2,2,2,3,2,2,2,1,2,3,1,1
758,07,1800,2,2,2,2,2,2,2,1,2,1,2,2,2,3
759,07,1800,2,2,2,3,3,2,2,2,3,2,3,3,3,3
760,07,1800,2,2,2,3,2,2,2,2,2,2,3,3,1,1
761,07,1800,2,2,2,2,2,3,2,2,2,1,3,2,2,3
762,07,1800,2,2,2,3,2,2,2,2,1,1,3,3,2,3
763,07,1800,2,2,2,2,2,2,2,2,2,1,2,2,2,3
764,07,1800,2,2,2,2,2,2,2,1,2,1,2,2,2,2
765,07,1800,2,2,2,3,2,2,2,2,2,1,3,3,2,2
766,07,1800,2,2,2,2,2,2,2,1,2,2,2,2,3,3
767,07,1800,2,2,2,3,3,2,2,2,2,1,3,3,2,2
768,07,1800,2,2,3,3,2,2,2,1,2,1,1,1,2,2
769,07,2000,1,2,2,2,2,2,2,2,2,2,1,1,2,2
770,07,2000,1,2,2,2,2,2,2,2,2,1,1,1,2,2
771,07,2000,1,2,1,2,2,2,2,2,2,1,2,2,1,2
772,07,2000,1,2,2,2,2,2,2,1,2,1,3,2,2,2
773,07,2000,1,2,2,3,2,3,2,2,2,1,3,3,2,2
774,07,2000,1,2,2,2,2,2,2,1,2,1,2,2,0,0
775,07,2000,1,2,2,2,2,2,2,1,1,1,2,2,2,2
776,07,2000,1,2,2,2,2,2,2,1,2,1,2,2,2,2
777,07,2000,1,2,3,3,3,3,3,2,3,2,2,2,3,3
778,07,2000,1,2,3,3,3,2,2,1,3,2,3,3,2,2
779,07,2000,1,2,2,2,2,2,2,1,2,2,2,1,3,3
780,07,2000,1,2,2,3,2,3,2,2,3,2,3,3,2,2
781,07,2000,1,2,2,2,2,2,2,2,2,1,2,2,2,2
782,07,2000,1,2,2,2,2,3,2,2,2,2,3,2,3,3
783,08,2400,1,1,2,3,2,2,2,2,2,2,2,2,2,2
784,08,2400,1,1,2,3,2,2,2,2,2,2,2,1,3,3
785,08,2400,1,1,2,2,2,3,2,1,3,2,3,3,1,2
